测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,3.18266,0.0,0.0,3.535156,,4046.0,0.0,2.74847,100.0,4.285615688963477
1.0,3.1808,0.00086,0.0312,3.543527,,4047.0,0.0,2.74847,100.0,4.149284980542425
2.0,3.18452,0.00176,0.064,3.550037,,4048.0,0.0,2.74847,100.0,4.339893210165929
3.0,3.18452,0.00267,0.0971,3.556238,,4049.0,0.0,2.74847,100.0,4.258550956558304
4.0,3.18452,0.00357,0.13,3.561198,,4050.0,0.0,2.74847,100.0,4.116860872665084
5.0,3.18452,0.00448,0.1631,3.564608,,4051.0,0.0,2.74847,100.0,4.134610507769914
6.0,3.18452,0.00538,0.1956,3.568018,,4052.0,0.0,2.74847,100.0,4.219886175507283
7.0,3.18266,0.0063,0.2294,3.571429,,4053.0,0.0,2.74847,100.0,4.17542277190236
8.0,3.18452,0.00723,0.2631,3.575149,,4054.0,0.0,2.74847,100.0,4.172315322761462
9.0,3.18266,0.00813,0.2956,3.577939,,4055.0,0.0,2.74847,100.0,4.0975496034571135
10.0,3.18266,0.00908,0.3304,3.581349,,4056.0,0.0,2.74847,100.0,4.303402226099736
11.0,3.18266,0.00999,0.3635,3.583829,,4057.0,0.0,2.74847,100.0,4.1677953475889575
12.0,3.18452,0.01091,0.397,3.585999,,4058.0,0.0,2.74847,100.0,4.210655218447694
13.0,3.18266,0.01181,0.4298,3.58848,,4059.0,0.0,2.74847,100.0,4.060556434978007
14.0,3.18452,0.01271,0.4626,3.59096,,4060.0,0.0,2.74847,100.0,3.9949913077503676
15.0,3.18266,0.01363,0.4957,3.59313,,4062.0,0.0,2.74847,100.0,4.170027752148629
16.0,3.18266,0.01454,0.5289,3.5953,,4063.0,0.0,2.74847,100.0,4.212306363275068
17.0,3.18266,0.01544,0.5617,3.59716,,4063.0,0.0,2.74847,100.0,4.3285342154583395
18.0,3.18452,0.01634,0.5945,3.59933,,4063.0,0.0,2.74847,100.0,4.163406089694934
20.0,3.1808,0.01725,0.6276,3.601501,,,,,,
21.0,3.1808,0.01816,0.6608,3.603671,,4063.0,-0.67336,0.0,0.0,4.1170192072745095
22.0,3.18266,0.01909,0.6946,3.605531,,4064.0,-0.67336,0.00024,2.4942,4.194726104179456
23.0,3.18266,0.01997,0.7267,3.607081,,4065.0,-0.67522,0.00043,4.4535,4.0895502416662275
24.0,3.1808,0.02088,0.7595,3.608321,,4066.0,-0.67522,0.00063,6.4499,4.230806829233668
25.0,3.1808,0.02178,0.7923,3.609871,,4067.0,-0.67522,0.00082,8.4251,4.092478408787875
26.0,3.18266,0.02268,0.8252,3.611731,,4069.0,-0.67336,0.00102,10.4427,4.353959243892923
27.0,3.18266,0.02359,0.8583,3.613281,,4070.0,-0.67336,0.00121,12.4232,4.178696150448353
28.0,3.18452,0.02449,0.8911,3.614211,,4071.0,-0.67522,0.00139,14.2872,4.19844960291899
29.0,3.18452,0.02556,0.93,3.615762,,4072.0,-0.67522,0.0016,16.3842,4.092229178127254
